0,0.03,0.0340278524
0.05,0.0375,0.0425348155
0.1,0.045,0.0483953021
0.15,0.0825,0.043754699
0.2,0.09,0.0660940319
0.25,0.0975,0.0769056154
0.3,0.1075,0.0674244216
0.35,0.14,0.0820782682
0.4,0.2,0.0903210647
0.45,0.195,0.0723660287
0.5,0.2625,0.0901387819
0.55,0.3525,0.0938573946
0.6,0.4425,0.130055656
0.65,0.5425,0.093576594
0.7,0.645,0.126595086
0.75,0.7525,0.109394265
0.8,0.8525,0.0715891053
0.85,0.94,0.0475726591
0.9,0.9825,0.0293571474
0.95,0.9975,0.0111803399
