0,0.5904,0.24800395
0.05,0.6264,0.231602756
0.1,0.672,0.192809518
0.15,0.7264,0.176378073
0.2,0.778,0.134877117
0.25,0.832,0.114071227
0.3,0.8596,0.0876439923
0.35,0.8896,0.0772211243
0.4,0.906,0.0712855711
0.45,0.9296,0.0495267398
0.5,0.9584,0.0369975178
0.55,0.9796,0.0240713226
0.6,0.9808,0.0258599051
0.65,0.994,0.0122890361
0.7,0.9948,0.00973946317
0.75,0.998,0.00606091527
0.8,0.9976,0.00656521445
0.85,0.9996,0.00282842712
0.9,1,0
0.95,1,0
