0,0.49,0.291547595
0.05,0.49,0.291547595
0.1,0.49,0.291547595
0.15,0.49,0.291547595
0.2,0.49,0.291547595
0.25,0.49,0.291547595
0.3,0.49,0.291547595
0.35,0.49,0.291547595
0.4,0.49,0.291547595
0.45,0.49,0.291547595
0.5,0.484,0.282380551
0.55,0.49,0.291547595
0.6,0.49,0.291547595
0.65,0.49,0.291547595
0.7,0.492,0.291540595
0.75,0.4944,0.288275379
0.8,0.5204,0.276168833
0.85,0.5832,0.231776106
0.9,0.7724,0.142622092
0.95,0.9688,0.0300095223
